review,rating
Mudah di pahami aplikasinya,5
"aplikasi ga guna, ga bisa cek saldo. parah!!",1
mantap,5
Sangat bagus,5
Jos,5
sangat membantu,5
bagus,5
manttttaaaappppp✌✌,4
"Terimakasih sudah amanah atas pengelolaan keuangan , sukses",5
memuaskan,5
Sangat bermanfaat,5
ini baru mantap👍👍,5
"Tambah buruk , ga bisa login",5
"pengalaman yg buruk sekali, pertanyaan sepele tetapi di arahkan berulang kali isi formulir formulir formulir trus, tidak ada penyelesaian",1
ok,5
aplikasi yg memudahkan untuk mendapatkan klaim jaminan hari tua,5
Sangat bagus,5
memudahka,4
sangat bagus,5
Praktis,5
Ok,5
Sangat membantu,5
Sangat muda di gunakan dan pengajuan cepat di proses. Terimakasih JMO 🙏🙏,5
Mantap,5
sangat bagus,5
Sangat mempermudah,5
Sangat puas🥰🥰🥰🥰,5
Sangat membantu aplikasi ini,5
bagus nyaman mudah,5
"Proses pencarian nya sangat mudah sekali,",5
Mudah,5
mantap,5
sangat membantu,5
jelas mantap,5
sangat membantu,4
sangat bermanfaat,4
Saya sudah instal di hp lama minta diperbarui sdh tak perbaharui msh ga bisa dibuka.. Trs instal ulang msh aja perbaharui.. Trs coba pakai hp yg lain.. Ttp aja tulisane perbaharui.. Ini yg salah bagian mana ya min? Mohon bantuannya.. Trmksh...,2
good,4
👍,5
sangat membantu dan memudahkan dalam pengecekan bpjs ketenagakerjaan,5
Sangat membantu dan saya puas dengan hasilNya,5
Sangat membantu,5
Kenapa Nga Bisa ini Aplikasi Log in nya ?? Ada Masalah Di Mana Coba Di selesai kan Secepatnya 🙏🙏🙏,5
terbaik,5
"Aplikasi kebanyakan update, pengurusan tidak bisa dilakukan secara online, urusan harus ke CSnya langsung, padahal kalau ke kantor antreannya minta ampun.",3
Ok,5
Mudah dan cepat prosesx,5
ok,5
Mudah dan tidak rubett...,5
NICE,5
sangat membantu,5
Proses via aplikasi cepat dan tidak ribet.. Pelayanan langgaan di kantor juga ramah dan cepat,5
ok,5
Klaim cepat,5
Oke,4
Mantap,3
Pelayanan'y bagus dan cepat,5
"bagus, sangat membantu",5
terima kasih SDH di permudah semuanya,5
masih terkendala dgn verifikasi wajah yg agak susah,3
Sangat baik,5
memuaskan,5
Bagus,5
Oke mantap,5
terpercaya,5
"Aplikasinya bagus, mantap deh",5
good job,5
keren,5
Da bessa,5
Sangat suka luar biasa,5
Sangat membantu,5
Asuransi aman terpercaya,5
Sangat membantu saya,5
mantul abis pokonamah,5
Email Jamsostek lupa bagaimana cara ya bisa masuk akun kembali,5
sip deh,5
Tidak bisa di buka di s24 ultra,1
Sangat baik,5
Kenapa saat klaim atau pencairan yang tersedia hanya 4 bank?,1
terima kasih,3
saya bigung di sini kartu saya yg lain nominalnya tidak terbaca keterangan nya saldo tidak tersedia padahal saya belum pernah nyairin BPJS ini knapa ya di link BPJS ketenagakerjaan 3 kartu lainnya nominal uangnya terbaca tp di sini tidak,2
mantap,4
"Nih apk apa sih gak jelas gua sudah download terus uninstal sebanyak 3x, pas baru masuk suruh update lah padahal gua udah diupdate tetep aja pas baru masuk suruh update lagi, nih apk apa sih maunya gak jelas gua mau lihat bpjs kesehatan susah banget gila, apk rusak",1
bagus,5
saya salah masukkan sandi 3 kali masa di suruh ke kantor cabang terdekat yang bener aja. bikin repot aja. seharusnya confirm ke email aja,1
This App is the best 🥰🥰🥰,5
bisa lihat saldo,5
Mantap,5
sangat bagus,5
JMO keren banget,5
okey,5
sangat bagus,5
Sangat membantu,4
Sangat membantu,5
mantap,5
bagus,5
Kenapa saya kasih 3 karna saya punya alasan ..,3
Email nya tida bisa di masukan di jmo,5
sangat baik dan membantu,5
Blum bisa login,4
"Aplikasinya tolong di perbaiki lagi la.. setiap masuk,, selalu salah kata sandi.. udah di perbaiki,, gitu lagi.. harap lebih profesional lagi donk",1
sangat berguna,5
mantap,5
bagus,5
Kenapa ini aplikasi JMO di buka di hp saya kok gak bisa ya ??,3
mantap,5
sangat bermanfaat,5
sangat membantu,5
... aneh,1
Knapa daftar kok susah nya minta ampun,1
Dhebes,5
Bagus.,5
Baru coba mudah² an bagus,4
bermamfaat,5
Bismillah bagus,4
sangat membantu sangat baik,5
mantap,5
baik,5
sangat membantu,5
sangat mudah menggunakan aplikasi ini mantab BPJS,5
mantap jmo,5
"sangat bagusss, mudah cepat",5
Bagus,5
bagus,4
ok,5
sangat bermanfaat,5
sangat membantu,5
cukup membantu bagus,5
nice,5
apk nya bagus,5
semoga semakin lancar digunakan,5
sangat baik,5
Maaf saya tidak bisa membuka aplikasi padahal sdh mengupdate versi terbaru.,1
baik,5
parah mau vermuk wajah tidak terdektesi,1
Saya senang banget,5
Bagus,5
bagus cepat,5
"Mau pengkinian data, tapi tidak bisa ambil foto wajah. Blank, fitur kameranya tidak berfungsi",3
ok,5
Mantap,5
sangat bagus s,5
Bagus dan mudah di gunakan,5
keren,5
sangat membantu,5
Semoga bermanfaat,5
puas,5
Top,5
Ok,5
B aja,5
Terimakasih aplikasi ini sangat membantu saya,5
mantap,4
Sangat membantu,5
Sangat membantu,5
Mantap,5
Memudahkan cara klaim JHT terima kasih 🙏👍👍👍,5
bagus baik,5
GG GEMING,5
bagus sangat membantu,4
Mantap,5
Mudah dan praktis,5
bagus,4
Bagus,5
luar biasa,5
kok ga bisa dibuka ya,1
sangat puas,5
"Aplikasi dengan peka terbaik sepanjang masa, sukses terus buat jmo",5
"Udh beberapa kali di uninstal dan di install ulang masi ttp gada tombol login, malah blank dengan bacaan version trus disuruh balik ke play store tapi gada pembaruan atau update lagi, petunjuuuuk dong jmo niii kek manaaaaaaaaa",1
apik,5
Bagus sangat membantu,4
Apalah maksudnya masa pengajuan di lapakasik.bpjsketenagakerjaan tanggal sekian wawancara konfirmasi nya satu bulan kedepan Sebelumnya pernah mengajukan pencairan di JMO cuma 30 menit selesai,1
sangat membantu,4
Sangat memuaskan,5
Cek data BPJS tenaga kerja,1
semoga kedepan nya lebih baik dalam pelayanan nya,5
Aplikasi mudah dipakai,5
mantaf,5
klaim cepat,5
Mudah sekali,5
ok,5
GK bisa masuk,5
sangat bgus sekali,5
Terima kasih JMO.,5
Pengajuan mudah,5
bagus,5
ok,5
Bagus,4
Mantap,5
"tolong kak saya lagi klaim jht kenapa harus nunggu sampe 5hari padahal temen"" saya cuma 5menit udah masuk tuh saldo",5
Sangat bagus dan sangat membantu secara online mempermudah pengguna jmo Terimakasih 🙏,5
Saya suka karena responnya cepat,5
bagus,5
"JMO kini lebih cepat, lebih mudah 👍👍👍 trimakasih",5
"Alhamdulilah pengajuan klaim JHT lebih mudah dengan aplikasi JMO, Terima kasih banyak Jamsostek",5
pegawai sama satpam nya sangat ramah,5
"JMO kini lebih cepat, lebih mudah,👍👍👍",5
Ok,4
ok,5
"sangat Baik , dan Mudah Akses Informasinya",5
Sangatt bagus,5
Mempermudah pelayanan,5
Sangat bermanfaat bagi kami yang kaum buruh,5
ok,5
Mantap,5
Bagus,5
samgat memuaskan,4
Hebat lebih cepat,5
ok,5
top,5
aplikasi nya sangat liar biasa sangat membantu sekali terimah kasih banyak JMO,5
aplikasinya sangat bagus,5
Cepat prosesnya,5
mudah dan cepat,5
Sangat membantu,5
lebih mudah dan praktis,5
Bgus,5
Sangat membantu..proses mudah,5
sngat membantu,5
Prosesnya cepat,5
"Aplikasi sangat bagus, sangat membantu",5
Baik Ramah,5
"Mohon di tambah opsi bank untuk pencairan dana seperti CIMB NIAGA dll,kasihan mereka yang tidak memiliki satupun bank yang di aplikasi,malah di persulit",3
good,5
"Trimakasi JMO saya baru mengajukan klaim jht,lancar tanpa kendala Aplikasi ini sangat membantu sekali.",5
Cepat' pelayanan na,5
mudah di pahami,5
mantap,5
sangat mempermudah,5
Apk ink sangat baik,5
Sangat membantu tidak perlu repot² ke kantor,5
Mantap,5
Sangat membantu,5
Baik,5
ribet gak bisa klaim via aplikasi,1
Sangat membantu,5
sangan membantu,5
Good app,5
Sangat membantu,5
Very very very good.,5
Bagus,5
mantap,5
buat cek saldo lbh mudah,5
"Aplikasi yang sangat bermanfaat, jadi ngga perlu jauh ke kantor.",5
bagus sangat membantu dan semoga bermanfaat buat orang²yang membutuhkan,4
BPJS memang terbaik,5
Sangat membantu🙏,5
Mntap,5
Sangat membantu aplikasinya,5
semoga lancar,5
"Aplikasi Gk guna ,makin sini makin balik lg zaman zahilia, orang yang gk bisa Online,bukan karna salah orangnya,tapi memang aplikasi ini gk bermutu, Yg gk bisa online datang ke kantor cabang dan rebutan antrian ,coba balikin lg sperti taun 2018 Lalu ,antrian nya online,itu sudah pasti dapat kouta antrian ,tidak seperti saat ini ,orang bahkan ada yang dari subuh datang hanya untuk Antrian biar kebagian,",1
Ok sih,5
"Mudah mengoperasikan nya, semoga bermanfaat",5
lancar,5
"No ribet² cara pengklaiman bpjs. Cukup santai dirumah, sdh bisa mencairkan dana bpjs😊 Terbaik memang😎🔥",5
Apk bermanfaat,5
keren,5
Bagus dan mantap,5
klaim di persulit,1
Keren,5
Mantap tidak perlu ke kantor,5
"Maaf mau tanya mind, apa 1 aplikasi untuk 1 BPJS,soalnya BPJS ada 2 Dri PT lama Ama yg baru,TPI tiap mau masuk g ada pilihan msukan nomer BPJS yg baru,yg keluar sll BPJS yg lma",3
Mntp bnget apk nys,5
Oke,1
Sangat mempermudah untuk mengetahui informasi dan melakukan proses kLaim JHT,5
Kok gak bisa login ya,5
Proses sangat cepat dan tidak ribet. Memberikan kemudahan kepada pengguna JMO,5
Pelayanan terbaik Yang diberikan Teruma security nya ramah dan memberikan penjelasan dengan baik Terima kasih bpjs ketenagakerjaan cabang sumbawa,5
memudahkan,5
Nice,5
bagus,4
"Mantap, lancar, tanpa tersendat",5
Aplikasi paling terbaik ngak pakai ribet,5
Ok sangat membatu terimakasih,5
Ok,5
Pas mau di foto kok gak bisa ada tulisan sudah 3kali gagal padahal di foto juga belum,2
ok,5
layanan baik,5
Sangat membantu sekali proses nya sangat cepat,5
Bagus mudah,5
Terima kasih layanan ya sanggat memuaskan,5
Mantap terima kasih sangat terbantu dengan aplikasi ini,5
Sanggat bermanfaat,5
Sangat manfaat,5
Lebih mudah untuk pelayanan,5
terima kasih atas keamanan,5
Terima kasih,5
mantap,5
Yang cepet ya cairnya?,5
Luar biasa pelayanan nya,5
Good job,5
sangat bermanfaat,5
Mantap sekali,5
"Kesel bener layanan ini, dikantor suruh lewat apliksi, dari aplikasi tdk bisa berhari hari gitu gitu aja tunggu 18 hari kerja 19 hari kerja 22 hari kerja gtitu terus padahal sudah dijeda berminggu minggu",1
Mudah sekali untuk pencarian tidak perlu ke kantor nya langsung berkat apk jmo,5
Terimakasih,5
baik,5
Cepat banget,5
semoga bermanfaat,5
bisa update trus saldo sangat membantu,5
Bagus sangat membantu,5
Ok,5
bagus,2
Sangat bagus,5
Sangat membantu,5
Sangat bagus dan cepat pelayanannya semoga tidak mengecewakan :),5
Nice,5
oke bagus sangat membantu,5
Sangat bagus,5
Sangat memuaskan,5
Ngk bisa cek saldo sama cek kartu digital...,1
Aplikasinya gak bisa di buka,5
mempermudah pengecekan data,4
sangat bagus dan sangat membantu,5
bagus dan mudah,5
mantap,5
"baik, cepat & lancar",5
apknya bagus,4
ok banget,5
mantap,5
"Afelikasi ini sangat bagus, sangat membantu untuk orang"" seperti sya,",5
goodjob,5
Cukuplah,5
Good,5
ok,5
Baik,5
good,5
baik,5
bagus,5
baik,5
Tidak bisa login,1
mantap,2
Alhamdulillah semoga barokah,5
bagus,5
oke,5
is the best for aplikasi JMO,5
Terbaik,5
Edo sidi aplikasi nian Apknya Bagus....,5
oke sip bagus,5
mudah di akses,5
👍👍👍,5
ok,5
mantap,5
Bermanfaat sekali,5
mantap,5
bagus keren,5
ok,4
Bagus dan cepat,5
Sangat membantu,5
terimakasih sangat membantu,5
Membantu,5
ok banget jmo,5
oky,5
sangat membantu,5
good,3
Good,5
sangattt baik,5
Baik sekali,5
Good,4
bagus,5
Ada yg bisa jelaskan kenapa LAYARNYA PUTIH BERTULISKAN CEK SALDO. SALDO JHT TIDAK TERSEDIA,1
Keren,5
Sangat membantu,5
Kenapa aplikasinya jadi sulit untuk dibuka ya?padahal sudah di perbarui malah sampai uninstall terus di install lagi tapi tetap sulit untuk login,5
Ya maju terus ya,5
bagus,5
Oke mantap makin cepat klam nya,5
aplikasi terpercaya,5
👍👍👍,5
Lancar dan cepat terima kasih,5
sangat membantu,5
amazing,5
Semua jadi lebih mudah,5
Keren,5
mantap,5
good,4
Buka apk minta update giliran masuk plastore hanya ada uninstal/buka ? Knpa ini ya,4
Jmo error pas mau buka,1
Lebih mudah cepat dan simpel,5
membantu sekali,5
sangat membantu,5
sangat membatu,5
makasi,5
sangat mudah di gunakan,5
Alhamdulillah mudah,5
Sangat bagus karena praktis dah mudah,5
sangat membantu,5
sangat mudah di oprasikan,5
Ok,5
sangat membantu,5
baik,4
Bagus barat,5
Pelayanan melalui apk jmo memang terpercaya,5
bgus,5
Terimakasih sangat memudahkan,5
sangat mudah diakses tidak ribet ..,4
ini saya mau ngeklaim verivikasi muka ko susah sekalii pak,2
baik,5
semoga di permudah,5
Mqntap,5
Parah semenjak di upgrade gak bisa ngecek saldo gak bisa cek apa apa,1
Mantap,5
luar biasa sangat membantu,5
kok g bisa di pakai ini App? suruh update tapi g bisa update,5
sangat puas,5
Sangat membantu,5
Membantu sekali,5
Memuaskan dan mempermudah,5
Mudah & Cepat,5
Sangat bagus aplikasi ini untuk mengetahuinya kita,5
bagus 👍,5
sangat membantu aplikasi ini,5
Mudah praktis,5
cepat,5
good,5
Mantap,5
Mantapp,4
"Pelayanan nya baik, apk pas digunakan tidak ngeleg",4
Aplikasi bagus dan membantu,5
👍🏼👍🏼👍🏼,5
Bagus,5
Sangat membantu,4
sangat membantu untuk melihat saldo,5
"Bener bener bisa membantu kita yg mau mencairkan dana JHT,,mudah,gampang,tinggal ikutin aja perintah nya,,nunggu,,cair deh",5
Pelayanan yang sangat memuaskan,4
Okeee,5
Sangat bagus tepat dan aman mudah di mengerti,5
bagusss,5
mntap,5
Sangat mudah dan membantu,5
👍,5
Okkkkk,5
"Glman seh,,masuk kan pin malah GK BS .padahal baru buat begitu terus aja..coba di perbaiki nih apk nya ,boss",3
good,5
"Terbaik clam lewat hp bisa,tampa ribet👍👍👍👍",5
bagus,5
mantap,4
Bagus,5
bagus aplikasinya,5
semangat menabung,5
baik,4
ok ini,5
mantap,5
sangat baik,5
"saya kasih bintang 5 deh, karna dengan Apk jmo ini semua jadi mudah,Kita tidak perlu bolak balik lagi ke kantor cabang untuk mengecek saldo Atau pun mengclaim jht. Dll Mantap pokok nya",5
sangat bermanfaat,5
👍,5
bagus,5
mantap ndak ribet,4
Baik,5
"Beberapa tahun lalu data rincian saldo bisa dikirim di Gmail, setelah buka JMO, kok sekarang gak ada piturnya ya, maaf saja untuk saling menjaga n kontrol antara perusahan vs pekerja n pengelola pihak Jamsostek tenaga kerja. Agar kami bisa puas tentang kapan mulai disetor ke bpstk.🙏",4
"semoga slalu update slalu mengutamakan pelayanan serta kebijakan"" yang lainnya🙏☺️",5
"dengan adanya aplikasi jmo ini sangat membantu sekali buat yg mempunyai BPJS ketenaga kerjaan, bisa melihat hasil atau saldo yg dikumpulkan tiap bulan buat hari tua dan juga banyak fitur2 lain yg bisa digunakan trimakasih banyak semoga jmo semakin maju kedepannya",5
sangat baik,5
Sangat Membantu 🙏👏,5
okelah,5
Sangat membantu,5
sangat membantu,4
ok terbaik,5
ok,5
ok banget,5
like,5
ok,5
masih pemula jadi bintang 3 dulu,3
good,4
ok sip,5
bagus,5
Kok Ndak bisa di buka ya .. apk ny,3
mantul,5
Baik,5
sangat bermanfaat dan sangat membantu1,5
ok,4
baguuss,5
Bagus,5
Mantap,5
"Sangat membantu bagi kami yg bekerja ikut perusahaan, dan tidak ribet cara melakukan pengklaim an",5
terbaik,5
Saldo bisa berkurang sendiri..KENAPA ?,1
ok bgt,5
mantab,5
baik,5
Mantap,5
Good,5
Bagus,5
sangat baik,5
Mantap,5
"Mantab,lebih cepat dan menghemat waktu",5
Sukses terus buat Jamsostek,5
bagus,5
Bagus,5
sangat mudah untuk di fahami,5
jauh lebih baik dari waktu ke waktu,4
Memudahkan dalam mengklaim jht,5
Sangat membantu sekali,5
Mantap,5
Sangat membantu,4
JMO sangat membantu,5
bagus,5
sangat membantu,5
Oke,4
Sangat cepat menanggapi,5
Mantap,5
baik,1
Mantap,5
bagus,5
🥰,5
"Aplikasi ga bermutu, registrasi susah kali, isi nama terus tanggal lahir, ehh balik lagi ke sebelumnya, ntah apa yg salah, udah di instal ulang tetap aja gitu",5
sy msh baru menggunakan jadi blm puny pandangan sebegitu besar infony buat pengetahuan sy,4
sangat membantu,5
Saya beri 5 bintang karena kualitas aplikasi JMP sangat cepat,5
Sangat bagus,5
App bagus tanpa kendala,5
ini kah kata nya aplikasi mempermudah klaim JHT bukan mempermudah tapi mempersulit sudah nununggu non aktiv nya satu bulan begitu melengkapi data diri tunggu lagi 25 hari ini kah yang namanya mempermudah bagi kami orng yang tinggal diperdesaan,1
Jmo jos,5
Bagus,5
Nice,5
Sangat berguna sekali,5
Good job,5
Sangat simpel dan cepat dalam proses pengurusan Jamsostek Ketenagakerjaan,5
Oke mantap,5
Dengan aplikasi.saya suka.,4
Proses pengajuan nya sangat mudah,5
Aplikasinya bagus,5
akurat,5
Sangat membantu,3
Bagus,5
Good,5
sedang menunggu proses pencairan sejauh ini bagus,5
Pengajuan mudah,5
Sangat baik,5
Mantap,5
Sejauh ini sangat baik,5
Baik,5
👍🏿,4
pengkinian data sangat sulit cair,4
keren,5
Baik,5
Good,5
Lemot,1
Keren,5
Mau klaim JHT sudah isi data dgn benar malah error aplikasi gk guna.,1
Nice,5
menyala wii,5
Baguss,5
Bagus,5
Proses cepat,5
Saya sangat senang dan terbantu sekali adanya aplikasi ini,5
terima kasih layanan memuaskan,5
baik dan bagus aplikasinya. sangat membantu dan mempercepat proses2 yg diperlukan,5
Sangat mengecewakan disaat mau klaim jht malah eror aplikasi nya foto biometrik gagal terus kacau memang ini aplikasi jmo sekarang!! Kami cuman mau ngambil uang sisa kami bekerja malah di persulit !!,1
Bagus' tingkat kan lagi,5
Sangat membantu aplikasi jmo tidak ribet2 lagi ke kantor BPJS ketenagakerjaan,5
bagus dan cepat,4
Lebih mudah dan lancar,5
System online yg cukup bisa dimengerti oleh kaum lanjut usia dengan gamblang dan membantu pemangkasan waktu proses pengajuan klaim Jaminan Hari Tua..pertahankan dan tingkatkan pelayanan terbai k bagi nasabah,5
Sangat membantu,5
lumayan bermanfaat,5
Puas,5
Good,5
bagus,5
Apk nya bagus mudah di pahami dan sangat membantu,5
Good job,5
Good,5
Penggunaan aplikasi yang sangat mudah dan sangat dimengerti dan dipahami.,5
"Saya mau klaim BPJS tapi susah sekali, ada tulisan pengkinian data tidak dapat di lanjutkan masih dalam proses klaim JHT di lain lain kantor cabang Pasuruan Pandaan",5
sangatbagus,5
Sangat baik,5
Proses daftar dan login sangat mudah,5
mantap,4
Tolong aplikasi nya di perbaiki lagi karna kalau di buka dia minta upgrade ke playstore padahal ini sudah persi terbaru ...sudah aku hapus juga dan doload lagi permasalahan Masi sama ...tolong di perbaiki lagi aplikasi,1
Baik,5
bagus klaim cepat,5
Pelayanan mobile ok,5
excellent,5
aplikasi mantap,5
Aplikasi yg sangat membantu dengan cepat,5
bagus sekali,5
Puas terima kasih,5
jozzz,5
Mantap,5
bagussss,4
Sangat puas,4
Bagus sekali aplikasi jmo,5
kembalikan uang kami,1
Dgn adanya apk jmo semua jadi lebih cepat dan efisiens . Good job the best,5
sangat memuaskan,5
Pelayanan baik,5
Bagus pelayanannya,5
"Pengajuan klaim dgn mngikuti ktentuan dri aplikasi memang sangat membantu. Sya out des tp pmbayaran iuran trakhir kantor di prtengahan jan, di prtngahan maret sya ke kntor bpjs di cikokol dn dbrikn pngarahan olh skuriti dgn sgt jlas bhwa klaim saya baru bisa dcairkan di awl maret. Dan bnar adanya klaim sya sdh bsa dcairkan di awl mret. Trima kasih tuk bpk sekuriti tuk pngarahannya yg jlas skali.",4
